String;PSČ;CC;Město;Okres;Kraj
59204-Fryšava pod Žákovou horou, Golčův Jeníkov;59204;1;Fryšava pod Žákovou horou;Golčův Jeníkov;
59211-Velká Losenice, Velká Losenice;59211;1;Velká Losenice;Velká Losenice;
59212-Nížkov, Nížkov;59212;1;Nížkov;Nížkov;
59213-Bohdalov, Bohdalín;59213;1;Bohdalov;Bohdalín;
59214-Nové Veselí, Novosedlice;59214;1;Nové Veselí;Novosedlice;
59221-Škrdlovice, Skřivany;59221;1;Škrdlovice;Skřivany;
59222-Vojnův Městec, Vojnův Městec;59222;1;Vojnův Městec;Vojnův Městec;
59231-Nové Město na Moravě, Nové Město nad Metují;59231;1;Nové Město na Moravě;Nové Město nad Metují;
59232-Jámy, Janov;59232;1;Jámy;Janov;
59233-Radešínská Svratka, Radějov;59233;1;Radešínská Svratka;Radějov;
59241-Dalečín, Dalešice;59241;1;Dalečín;Dalešice;
59242-Jimramov, Jince;59242;1;Jimramov;Jince;
59244-Věcov, Vejprnice;59244;1;Věcov;Vejprnice;
59245-Lhota, Líšťany;59245;1;Lhota;Líšťany;
59251-Dolní Rožínka, Dolní Třebonín;59251;1;Dolní Rožínka;Dolní Třebonín;
59252-Rožná, Rožná;59252;1;Rožná;Rožná;
59253-Strážek, Stráž pod Ralskem;59253;1;Strážek;Stráž pod Ralskem;
59254-Moravec, Moravany;59254;1;Moravec;Moravany;
59255-Bobrová, Bludov;59255;1;Bobrová;Bludov;
59256-Zvole, Zvole;59256;1;Zvole;Zvole;
59257-Rozsochy, Rozsochy;59257;1;Rozsochy;Rozsochy;
59261-Doubravník, Drásov;59261;1;Doubravník;Drásov;
59262-Nedvědice, Nedvědice;59262;1;Nedvědice;Nedvědice;
59263-Štěpánov nad Svratkou, Štěpánov nad Svratkou;59263;1;Štěpánov nad Svratkou;Štěpánov nad Svratkou;
59264-Prosetín, Prosenice;59264;1;Prosetín;Prosenice;
59265-Rovečné, Rovečné;59265;1;Rovečné;Rovečné;
59266-Vír, Vísky;59266;1;Vír;Vísky;
59301-Bystřice nad Pernštejnem, Bystřice pod Hostýnem;59301;1;Bystřice nad Pernštejnem;Bystřice pod Hostýnem;
59401-Velké Meziříčí, Velké Meziříčí;59401;1;Velké Meziříčí;Velké Meziříčí;
59441-Uhřínov, Uhřínov;59441;1;Uhřínov;Uhřínov;
59442-Měřín, Merklín;59442;1;Měřín;Merklín;
59443-Netín, Netín;59443;1;Netín;Netín;
59444-Radostín nad Oslavou, Radnice;59444;1;Radostín nad Oslavou;Radnice;
59445-Ostrov nad Oslavou, Ostrov nad Oslavou;59445;1;Ostrov nad Oslavou;Ostrov nad Oslavou;
59451-Křižanov, Křižany;59451;1;Křižanov;Křižany;
59453-Osová Bítýška, Osová Bítýška;59453;1;Osová Bítýška;Osová Bítýška;
59454-Křoví, Křtiny;59454;1;Křoví;Křtiny;
59455-Dolní Loučky, Dolní Němčí;59455;1;Dolní Loučky;Dolní Němčí;
59456-Žďárec, Žďár nad Sázavou;59456;1;Žďárec;Žďár nad Sázavou;
59457-Vidonín, Vidonín;59457;1;Vidonín;Vidonín;
59458-Heřmanov, Hevlín;59458;1;Heřmanov;Hevlín;
59461-Horní Bory, Boršov nad Vltavou;59461;1;Horní Bory;Boršov nad Vltavou;
59501-Velká Bíteš, Velká Bíteš;59501;1;Velká Bíteš;Velká Bíteš;
60100-Brno-město, Brno;60100;1;Brno-město;Brno;
60200-Brno-město, Brno;60200;1;Brno-město;Brno;
60300-Staré Brno, Brno;60300;1;Staré Brno;Brno;
60400-Zábrdovice, Brno;60400;1;Zábrdovice;Brno;
60500-Stránice, Brno;60500;1;Stránice;Brno;
60600-Ponava, Brno;60600;1;Ponava;Brno;
60700-Modřice, Brno;60700;1;Modřice;Brno;
60800-Štýřice, Brodce;60800;1;Štýřice;Brodce;
60900-Bystrc, Brodek u Konice;60900;1;Bystrc;Brodek u Konice;
61000-Brno-město, Brno;61000;1;Brno-město;Brno;
61100-Veveří, Brno;61100;1;Veveří;Brno;
61200-Královo Pole, Brno;61200;1;Královo Pole;Brno;
61300-Černá Pole, Brno;61300;1;Černá Pole;Brno;
61400-Husovice, Brno;61400;1;Husovice;Brno;
61500-Židenice, Brno;61500;1;Židenice;Brno;
61600-Žabovřesky, Brno;61600;1;Žabovřesky;Brno;
61700-Komárov, Brno;61700;1;Komárov;Brno;
61800-Černovice, Brno;61800;1;Černovice;Brno;
61900-Horní Heršpice, Brno;61900;1;Horní Heršpice;Brno;
62000-Tuřany, Brno;62000;1;Tuřany;Brno;
62100-Řečkovice, Brno;62100;1;Řečkovice;Brno;
62200-Obřany, Brno;62200;1;Obřany;Brno;
62300-Kohoutovice, Brno;62300;1;Kohoutovice;Brno;
62400-Komín, Brno;62400;1;Komín;Brno;
62500-Starý Lískovec, Brno;62500;1;Starý Lískovec;Brno;
62600-Ivanovice, Brno;62600;1;Ivanovice;Brno;
62700-Slatina, Brno;62700;1;Slatina;Brno;
62800-Líšeň, Brno;62800;1;Líšeň;Brno;
62900-Židenice, Brno;62900;1;Židenice;Brno;
63000-Bohunice, Brno;63000;1;Bohunice;Brno;
63400-Nový Lískovec, Brno;63400;1;Nový Lískovec;Brno;
63500-Bystrc, Brno;63500;1;Bystrc;Brno;
63600-Židenice, Brno;63600;1;Židenice;Brno;
63700-Jundrov, Brno;63700;1;Jundrov;Brno;
63800-Lesná, Brno;63800;1;Lesná;Brno;
63900-Štýřice, Brno;63900;1;Štýřice;Brno;
64100-Žebětín, Brno;64100;1;Žebětín;Brno;
64200-Bosonohy, Brno;64200;1;Bosonohy;Brno;
64300-Chrlice, Brno;64300;1;Chrlice;Brno;
64400-Soběšice, Brno;64400;1;Soběšice;Brno;
64500-Líšeň, Brno;64500;1;Líšeň;Brno;
66401-Bílovice nad Svitavou, Bílovec;66401;1;Bílovice nad Svitavou;Bílovec;
66402-Ochoz u Brna, Ochoz u Brna;66402;1;Ochoz u Brna;Ochoz u Brna;
66403-Podolí, Podivín;66403;1;Podolí;Podivín;
66404-Mokrá, Mohelno;66404;1;Mokrá;Mohelno;
66405-Tvarožná, Tvarožná Lhota;66405;1;Tvarožná;Tvarožná Lhota;
66406-Viničné Šumice, Vintířov;66406;1;Viničné Šumice;Vintířov;
66407-Pozořice, Pozdeň;66407;1;Pozořice;Pozdeň;
66408-Blažovice, Blatno;66408;1;Blažovice;Blatno;
66411-Zbýšov, Zbraslavice;66411;1;Zbýšov;Zbraslavice;
66412-Oslavany, Oslavany;66412;1;Oslavany;Oslavany;
66413-Nová Ves, Nová Ves;66413;1;Nová Ves;Nová Ves;
66416-Neslovice, Neslovice;66416;1;Neslovice;Neslovice;
66417-Tetčice, Tichá;66417;1;Tetčice;Tichá;
66419-Babice nad Svitavou, Aš;66419;1;Babice nad Svitavou;Aš;
66423-Čebín, Čechtice;66423;1;Čebín;Čechtice;
66424-Drásov, Dříteň;66424;1;Drásov;Dříteň;
66431-Lelekovice, Lenora;66431;1;Lelekovice;Lenora;
66432-Vranov, Vranov nad Dyjí;66432;1;Vranov;Vranov nad Dyjí;
66434-Kuřim, Kutná Hora;66434;1;Kuřim;Kutná Hora;
66441-Troubsko, Trpín;66441;1;Troubsko;Trpín;
66442-Modřice, Modřice;66442;1;Modřice;Modřice;
66443-Želešice, Želechovice nad Dřevnicí;66443;1;Želešice;Želechovice nad Dřevnicí;
66444-Ořechov, Ořechov;66444;1;Ořechov;Ořechov;
66446-Prštice, Provodov-Šonov;66446;1;Prštice;Provodov-Šonov;
66447-Střelice, Středokluky;66447;1;Střelice;Středokluky;
66448-Moravany, Moravany;66448;1;Moravany;Moravany;
66449-Ostopovice, Ostopovice;66449;1;Ostopovice;Ostopovice;
66451-Šlapanice, Šlapanov;66451;1;Šlapanice;Šlapanov;
66452-Sokolnice, Sokolnice;66452;1;Sokolnice;Sokolnice;
66453-Újezd u Brna, Újezd;66453;1;Újezd u Brna;Újezd;
66454-Těšany, Těšetice;66454;1;Těšany;Těšetice;
66455-Moutnice, Moutnice;66455;1;Moutnice;Moutnice;
66456-Blučina, Blovice;66456;1;Blučina;Blovice;
66457-Měnín, Měřín;66457;1;Měnín;Měřín;
66458-Prace, Prace;66458;1;Prace;Prace;
66459-Telnice, Temelín;66459;1;Telnice;Temelín;
66461-Rajhrad, Raduň;66461;1;Rajhrad;Raduň;
66462-Hrušovany u Brna, Hukvaldy;66462;1;Hrušovany u Brna;Hukvaldy;
66463-Žabčice, Vysoký Újezd;66463;1;Žabčice;Vysoký Újezd;
66464-Dolní Kounice, Dolní Lhota;66464;1;Dolní Kounice;Dolní Lhota;
66465-Malešovice, Málkov;66465;1;Malešovice;Málkov;
66466-Němčičky, Němčičky;66466;1;Němčičky;Němčičky;
66467-Syrovice, Tábor;66467;1;Syrovice;Tábor;
66471-Veverská Bítýška, Veverská Bítýška;66471;1;Veverská Bítýška;Veverská Bítýška;
66472-Jinačovice, Jindřichov;66472;1;Jinačovice;Jindřichov;
66475-Deblín, Děčín;66475;1;Deblín;Děčín;
66476-Lažánky, Lázně Bělohrad;66476;1;Lažánky;Lázně Bělohrad;
66481-Ostrovačice, Ostrovačice;66481;1;Ostrovačice;Ostrovačice;
66482-Říčany, Říčany;66482;1;Říčany;Říčany;
66483-Domašov, Domousnice;66483;1;Domašov;Domousnice;
66484-Zastávka, Zásmuky;66484;1;Zastávka;Zásmuky;
66485-Ketkovice, Kladky;66485;1;Ketkovice;Kladky;
66486-Vysoké Popovice, Vysoké Mýto;66486;1;Vysoké Popovice;Vysoké Mýto;
66488-Zbraslav, Zbiroh;66488;1;Zbraslav;Zbiroh;
66491-Ivančice, Jablonec nad Jizerou;66491;1;Ivančice;Jablonec nad Jizerou;
66501-Rosice, Rosice;66501;1;Rosice;Rosice;
66601-Tišnov, Tišnov;66601;1;Tišnov;Tišnov;
66602-Předklášteří, Předín;66602;1;Předklášteří;Předín;
66603-Tišnov, Tištín;66603;1;Tišnov;Tištín;
66701-Židlochovice, Zhoř;66701;1;Židlochovice;Zhoř;
66901-Znojmo, Znojmo;66901;1;Znojmo;Znojmo;
66902-Znojmo, Znojmo;66902;1;Znojmo;Znojmo;
66903-Znojmo, Znojmo;66903;1;Znojmo;Znojmo;
66904-Přímětice, Znojmo;66904;1;Přímětice;Znojmo;
67101-Citonice, Čížkov;67101;1;Citonice;Čížkov;
67102-Šumná, Šumná;67102;1;Šumná;Šumná;
67103-Vranov nad Dyjí, Vranov;67103;1;Vranov nad Dyjí;Vranov;
67106-Šafov, Šakvice;67106;1;Šafov;Šakvice;
67107-Uherčice, Uherčice;67107;1;Uherčice;Uherčice;
67108-Vratěnín, Vratěnín;67108;1;Vratěnín;Vratěnín;
67122-Šatov, Sázava;67122;1;Šatov;Sázava;
67123-Chvalovice, Chyňava;67123;1;Chvalovice;Chyňava;
67124-Vrbovec, Vrbovec;67124;1;Vrbovec;Vrbovec;
67125-Hodonice, Hodonín;67125;1;Hodonice;Hodonín;
67126-Dyjákovice, Francova Lhota;67126;1;Dyjákovice;Francova Lhota;
67127-Hrádek, Hranice;67127;1;Hrádek;Hranice;
67128-Jaroslavice, Jasenná;67128;1;Jaroslavice;Jasenná;
67129-Strachotice, Strachotice;67129;1;Strachotice;Strachotice;
67131-Únanov, Únanov;67131;1;Únanov;Únanov;
67132-Plaveč, Plasy;67132;1;Plaveč;Plasy;
67133-Mikulovice, Mikulovice;67133;1;Mikulovice;Mikulovice;
67134-Horní Dunajovice, Horní Jelení;67134;1;Horní Dunajovice;Horní Jelení;
67136-Skalice, Skalná;67136;1;Skalice;Skalná;
67138-Višňové, Vítějeves;67138;1;Višňové;Vítějeves;
67140-Tavíkovice, Těchonín;67140;1;Tavíkovice;Těchonín;
67142-Vémyslice, Vémyslice;67142;1;Vémyslice;Vémyslice;
67151-Kravsko, Křeč;67151;1;Kravsko;Křeč;
67152-Hluboké Mašůvky, Hlučín;67152;1;Hluboké Mašůvky;Hlučín;
67153-Jevišovice, Ježov;67153;1;Jevišovice;Ježov;
67154-Hostim, Hostomice;67154;1;Hostim;Hostomice;
67155-Blížkovice, Blížejov;67155;1;Blížkovice;Blížejov;
67156-Pavlice, Pavlíkov;67156;1;Pavlice;Pavlíkov;
67161-Prosiměřice, Prosetín;67161;1;Prosiměřice;Prosetín;
67162-Oleksovice, Olešná;67162;1;Oleksovice;Olešná;
67163-Lechovice, Ledce;67163;1;Lechovice;Ledce;
67164-Božice, Božičany;67164;1;Božice;Božičany;
67165-Břežany, Březí;67165;1;Břežany;Březí;
67166-Litobratřice, Litoměřice;67166;1;Litobratřice;Litoměřice;
67167-Hrušovany nad Jevišovkou, Hudlice;67167;1;Hrušovany nad Jevišovkou;Hudlice;
67168-Hrabětice, Hradčovice;67168;1;Hrabětice;Hradčovice;
67169-Hevlín, Hlavnice;67169;1;Hevlín;Hlavnice;
67171-Hostěradice, Hostivice;67171;1;Hostěradice;Hostivice;
67172-Miroslav, Mirošov;67172;1;Miroslav;Mirošov;
67173-Tulešice, Tupadly;67173;1;Tulešice;Tupadly;
67174-Vedrovice, Vejprty;67174;1;Vedrovice;Vejprty;
67175-Loděnice, Lodhéřov;67175;1;Loděnice;Lodhéřov;
67176-Olbramovice, Oldřichov v Hájích;67176;1;Olbramovice;Oldřichov v Hájích;
67177-Branišovice, Branišovice;67177;1;Branišovice;Branišovice;
67178-Jiřice u Miroslavi, Jirkov;67178;1;Jiřice u Miroslavi;Jirkov;
67181-Znojmo, Znojmo;67181;1;Znojmo;Znojmo;
67182-Dobšice, Doksy;67182;1;Dobšice;Doksy;
67201-Moravský Krumlov, Moravský Krumlov;67201;1;Moravský Krumlov;Moravský Krumlov;
67401-Jejkov, Třebíč;67401;1;Jejkov;Třebíč;
67402-Borovina, Třebíč;67402;1;Borovina;Třebíč;
